#Pleiades SPK Reference Corpus
#Source: JPL DE SPK kernel: de440.bsp
#Kernel-SHA256: a4ce9bf9b3282becc9f4b2ac3cebe03a2ae7599981aabd7265fd8482fff7c4b5
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: interior
#Columns:epoch_jd,body,x_km,y_km,z_km
2435180.5,Sun,147693505.526761,-17447778.877354,1235.998180
2435360.5,Sun,-146868100.273321,33540133.041602,-1494.412522
2435540.5,Sun,145277912.641753,-30842492.558590,1655.352362
2435720.5,Sun,-143493136.308709,46528239.447010,-1579.081156
2435900.5,Sun,141651747.152991,-43975932.448940,1540.828343
2436080.5,Sun,-138972073.162162,59144389.449284,-1162.865949
2436260.5,Sun,136827132.896808,-56742509.956690,794.559617
2436440.5,Sun,-133355860.382021,71278806.734752,-624.644841
2436620.5,Sun,130849392.595018,-69030945.080008,606.891600
2436800.5,Sun,-126677850.192769,82870273.473945,-797.243672
2436980.5,Sun,123775141.400945,-80729858.154182,1087.448858
2437160.5,Sun,-119001239.566633,93809246.358692,-1329.042054
2437340.5,Sun,115647791.808049,-91760782.565979,1193.307968
2437520.5,Sun,-110395814.511255,103993988.688731,-1180.655299
2437700.5,Sun,106538432.411852,-102010209.206401,808.480190
2437880.5,Sun,-100922769.201527,113367297.854788,-326.037795
2438060.5,Sun,96517283.301706,-111379184.347116,380.105777
2438240.5,Sun,-90662625.972962,121854657.414682,-356.234415
2438420.5,Sun,85669308.845945,-119801618.703959,632.781261
2438600.5,Sun,-79677005.508178,129395443.122426,-841.278731
2438780.5,Sun,74098780.523783,-127196692.662510,1034.399982
2438960.5,Sun,-68070368.873708,135928987.548042,-966.577949
2439140.5,Sun,61883304.967192,-133508545.861868,546.585602
2439320.5,Sun,-55956415.489740,141397711.851549,-321.755160
2439500.5,Sun,49140224.159106,-138669801.549746,-152.699987
