#Pleiades SPK Reference Corpus
#Source: JPL Horizons VECTORS (geocentric, Ecliptic of J2000, GEOMETRIC), Tier B constrained
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL Horizons; corpus is redistributable
#Slice-Role: asteroid_constrained
#Columns:epoch_jd,body,x_km,y_km,z_km
2470135.5,asteroid:2060-Chiron,-482290136.637046,-1576189286.042646,128921404.781350
2470500.5,asteroid:2060-Chiron,-197446374.688111,-1725034137.770728,161688199.827993
2470865.5,asteroid:2060-Chiron,91950935.524474,-1823332230.634667,189342075.235410
2471230.5,asteroid:2060-Chiron,377443654.511938,-1876914486.270923,212013162.966765
2471595.5,asteroid:2060-Chiron,653297151.801829,-1891772521.557620,230008072.280229
2471960.5,asteroid:2060-Chiron,915751778.291353,-1873426888.264619,243696085.026856
2472325.5,asteroid:2060-Chiron,1162323194.906693,-1826790481.370953,253461976.061501
2472690.5,asteroid:2060-Chiron,1391513428.131362,-1756225128.430530,259680285.038492
2473055.5,asteroid:2060-Chiron,1602464270.274663,-1665478319.279018,262694636.339929
2473420.5,asteroid:2060-Chiron,1794751745.370460,-1557840834.057983,262819625.507454
2473785.5,asteroid:2060-Chiron,1968339146.556170,-1436153984.486305,260330033.609645
2474150.5,asteroid:2060-Chiron,2123350364.814860,-1302753714.941021,255474257.779317
2474515.5,asteroid:2060-Chiron,2260000417.368585,-1159660760.783984,248473559.053221
2474880.5,asteroid:2060-Chiron,2378581306.708433,-1008608727.966893,239525978.994675
2475245.5,asteroid:2060-Chiron,2479320059.139364,-851080632.003878,228814908.607791
2475610.5,asteroid:2060-Chiron,2562433015.969099,-688449867.735500,216504633.993379
2475975.5,asteroid:2060-Chiron,2628129929.840600,-521932225.000425,202750881.555368
2476340.5,asteroid:2060-Chiron,2676544489.706703,-352672394.724111,187695538.106485
2476705.5,asteroid:2060-Chiron,2707802482.056016,-181829731.875722,171473823.442124
2477070.5,asteroid:2060-Chiron,2722010817.248119,-10498644.785322,154214634.538239
